Id,SalePrice
1461,114414.51904762452
1462,141730.40450010053
1463,171691.32147265275
1464,197749.11270750166
1465,187329.80531417232
1466,169541.54442646744
1467,185542.08854197167
1468,164944.76355007046
1469,186188.47843740074
1470,118302.64635189896
1471,192528.15693189457
1472,104026.09896584158
1473,98804.00878440346
1474,151701.3247574096
1475,118035.18847653696
1476,329386.03944408963
1477,238990.73836493265
1478,284824.7483186003
1479,279627.84903791844
1480,474582.75472818135
1481,311305.71000521723
1482,212947.4861336637
1483,171403.1819824934
1484,173627.06569676692
1485,199362.90525077676
1486,196823.44688588454
1487,320735.49026558764
1488,234951.90886815358
1489,178777.47862323743
1490,221749.14934811674
1491,194961.36977121656
1492,90110.26443591063
1493,205449.4526806352
1494,286587.36534427217
1495,275038.45923457306
1496,225325.7269495358
1497,167960.2104155874
1498,166602.74694959112
1499,165744.38476604925
1500,157676.20403997344
1501,170539.0977233038
1502,158869.1716448836
1503,269566.119368972
1504,243523.66084826982
1505,220533.32402595252
1506,191092.96368370773
1507,241167.709598296
1508,195532.57955965988
1509,156149.26958748917
1510,142597.3970026129
1511,146192.0117817881
1512,172433.83372482532
1513,141771.8545622334
1514,150553.9488706907
1515,189957.34368265976
1516,148897.1512004238
1517,163753.47962257024
1518,128927.2975285945
1519,216833.20221920905
1520,125996.03141329448
1521,123426.51642621357
1522,177037.62595095352
1523,103646.96065958316
1524,114990.81502554471
1525,113931.56744820224
1526,104940.99815497149
1527,108533.48420546242
1528,138697.3032843473
1529,142394.80951587146
1530,206329.61473886622
1531,121119.31246859235
1532,102660.23982086814
1533,145254.9876524996
1534,124148.47074990644
1535,135370.36566474615
1536,107091.3688531938
1537,66815.5630724359
1538,150638.42659360534
1539,186013.21233623518
1540,91420.05900874456
1541,134975.07055867938
1542,127060.59886859627
1543,171834.5154863461
1544,91166.82291139131
1545,114783.65644193847
1546,138901.5587736466
1547,131012.49710162042
1548,129031.21901479362
1549,120551.31219034239
1550,129722.37642864414
1551,109826.12534303004
1552,136357.18898927697
1553,139083.89441154522
1554,120785.59967862097
1555,149552.03853919974
1556,91214.42729516147
1557,93361.7373836919
1558,106800.73563293293
1559,79252.57146653767
1560,127138.16525054883
1561,114950.94476807083
1562,134247.9572068694
1563,116505.79897583261
1564,155714.59578444285
1565,145391.64623523183
1566,231623.95765208622
1567,81220.9018775346
1568,232787.62548631473
1569,124817.66572082555
1570,145379.56092792616
1571,116278.28462455599
1572,138097.17289622308
1573,219460.644824919
1574,116345.92328852513
1575,222123.68724253535
1576,260770.947529698
1577,184292.66226595338
1578,144485.65595348802
1579,133329.9931621557
1580,195461.89496354843
1581,159614.76586429676
1582,125592.90451950025
1583,296537.7743814855
1584,224172.09666601827
1585,140464.0347508442
1586,77025.35931658684
1587,105856.1578980347
1588,147522.2861287969
1589,98021.6514488031
1590,132391.185996887
1591,92068.52497977039
1592,118829.1371702663
1593,132759.88107135706
1594,125957.07646152335
1595,101020.51903462692
1596,210754.07425348263
1597,174780.203489289
1598,207474.42784284436
1599,174418.17254270002
1600,169737.6211369652
1601,68456.31282191581
1602,114314.1572334287
1603,92571.94601709426
1604,245160.4711712909
1605,249660.69163522252
1606,169699.12804149336
1607,177532.23046790276
1608,226668.2374204921
1609,178580.23822978634
1610,148150.35152162873
1611,138312.637526003
1612,168822.118928297
1613,167640.6417305834
1614,131739.2674333907
1615,98083.18558801104
1616,83171.47743306865
1617,98255.16473348755
1618,124351.79416220073
1619,146361.75492191
1620,166481.07954438796
1621,131272.62503371394
1622,146922.6520272651
1623,268286.20542353654
1624,212018.945588381
1625,117157.97057742755
1626,175283.91644720282
1627,187383.4657956302
1628,280080.4292271837
1629,179945.71228686773
1630,306886.55723893497
1631,205333.74637429588
1632,219053.87364350265
1633,185697.54430369963
1634,190823.805672238
1635,179375.49624838168
1636,156796.1566277345
1637,189944.7724481739
1638,186440.25168001358
1639,185850.64233482024
1640,245063.05496955346
1641,175031.96968060028
1642,232370.43356371176
1643,211724.03851019862
1644,233362.71098148994
1645,220433.98392678774
1646,165216.24823896677
1647,158489.16162227115
1648,128433.97626559545
1649,142660.03622915648
1650,116983.61485261534
1651,123926.69321439529
1652,106363.15938271579
1653,110122.8542093873
1654,152316.77426249263
1655,144358.47261385233
1656,144162.77524657344
1657,151320.0295108266
1658,154832.62422229312
1659,125149.07406316731
1660,158415.30489134416
1661,426396.48557138967
1662,356882.8911705068
1663,343216.39725230105
1664,473653.2562004017
1665,287468.787230828
1666,318490.135205894
1667,353653.445706411
1668,332226.6714158367
1669,293095.15072570776
1670,324249.0021882781
1671,252976.4600965561
1672,407604.0009891366
1673,291887.5598591068
1674,243059.30277145075
1675,189753.08341476158
1676,191804.24299262962
1677,209697.57472366383
1678,430709.17274463526
1679,359666.88719747844
1680,296093.96169936575
1681,232899.52279109758
1682,300141.047355803
1683,188233.25534693897
1684,185286.52898062294
1685,180950.48642492833
1686,181438.4222050983
1687,180474.41247988382
1688,196062.47117894853
1689,202781.88631174373
1690,208681.10091454574
1691,200630.6394359405
1692,268991.23568594124
1693,178152.02034344894
1694,187391.77863398945
1695,171494.0195536225
1696,266785.7889607915
1697,178323.5338238974
1698,341522.36910477595
1699,320604.4724675294
1700,248091.90997927735
1701,262914.8121565071
1702,239810.2039714534
1703,244948.72481078102
1704,273578.8927576795
1705,245998.39228429395
1706,385634.64856347936
1707,199765.81943651196
1708,197143.23944966498
1709,262744.75964124117
1710,218227.40287702638
1711,274134.76640130184
1712,246769.41054280958
1713,259447.9548467034
1714,216212.93406803982
1715,204902.0998004591
1716,181135.24629351398
1717,186850.8458382878
1718,133119.282499904
1719,203882.98009979568
1720,239301.03999512555
1721,166009.06671213577
1722,122950.59298243857
1723,155101.29121856048
1724,203519.28671337717
1725,241133.93519550067
1726,188802.07054294337
1727,151172.04836163472
1728,185670.37562776712
1729,165629.95952868002
1730,160759.6691771108
1731,123813.96487439002
1732,129258.54605380946
1733,110544.85232889999
1734,119398.73592706824
1735,137070.6939331402
1736,111459.19036846519
1737,323071.811764438
1738,245446.02021071696
1739,251958.96743069237
1740,200901.7287949451
1741,181519.7079983505
1742,166487.3033755978
1743,183555.9382997857
1744,314275.0415781859
1745,200285.6471846408
1746,186521.61793111407
1747,218304.69898927718
1748,223981.76827993113
1749,146430.80503080582
1750,121619.02029844008
1751,264281.169583364
1752,116893.3270081338
1753,142920.42180246394
1754,197393.94067486946
1755,158837.02500267467
1756,133021.63466799978
1757,120349.01502153862
1758,146144.12538553064
1759,159462.5243237701
1760,169243.60362456038
1761,146045.40940521107
1762,176217.58615615615
1763,177985.45188335938
1764,114451.6042054192
1765,155567.55761236013
1766,196926.7397513366
1767,226716.14553877883
1768,138598.78235407782
1769,175101.59577326302
1770,164165.6656762825
1771,116758.37471481369
1772,127080.75878637319
1773,126833.1159102361
1774,143300.5021559513
1775,143663.3567200265
1776,127449.07360133097
1777,108741.02019601337
1778,141823.57596997384
1779,122037.29109249453
1780,175685.8615076317
1781,121841.73017424982
1782,89240.04941053057
1783,148650.38323922222
1784,109388.6308154543
1785,117878.70787660193
1786,145114.36513496836
1787,171177.335370637
1788,68198.98052550854
1789,103063.00737594104
1790,84925.40279345917
1791,205041.79009131895
1792,153653.8191552837
1793,136945.47459389185
1794,166549.52109758134
1795,127597.13741490271
1796,131070.7338022268
1797,121198.54312608561
1798,118171.41827954947
1799,110714.38501611582
1800,122242.97760410029
1801,122382.87569607106
1802,139631.12988123263
1803,146046.1215145562
1804,137305.1657137839
1805,138562.2742583307
1806,128081.80996221589
1807,136760.98614936275
1808,120723.88822099389
1809,118340.28650122232
1810,132724.6942177586
1811,87118.43272749035
1812,92889.63769070673
1813,117667.8489454892
1814,96868.88804787668
1815,62203.32956791863
1816,103240.19107682559
1817,104773.13442681728
1818,135779.5006951759
1819,126400.60728953966
1820,72741.38374074154
1821,116253.5278006065
1822,156807.08602057816
1823,59734.66638648839
1824,126705.73203247527
1825,133235.38683787768
1826,104946.56613518622
1827,102124.10311339464
1828,127394.98349181583
1829,134426.76171960344
1830,140724.26410963418
1831,140332.74931088157
1832,85001.2572497622
1833,137521.57460041915
1834,121559.29805395605
1835,116651.1103769486
1836,116438.21399716333
1837,88839.60788312004
1838,122126.14745965695
1839,114011.67542455374
1840,138474.81312429043
1841,128460.67418854272
1842,97682.70429732496
1843,130591.53605878362
1844,142665.67472957872
1845,137534.3791109189
1846,151494.28244334582
1847,158327.7375783352
1848,60335.566439476774
1849,112503.9613957262
1850,114690.18393939295
1851,143863.7043036099
1852,127344.17244313992
1853,128892.92529513003
1854,161767.49844829022
1855,151617.9595109193
1856,233308.7293954227
1857,138916.45184045908
1858,132346.29774310568
1859,119560.56859508385
1860,146740.35274545968
1861,119352.68539685893
1862,362762.15528241184
1863,345944.6099981703
1864,345963.90229422884
1865,322380.2446108376
1866,322527.78376791836
1867,232208.4113961647
1868,285553.5641005996
1869,210772.2663640481
1870,228390.4014912913
1871,258298.05734696434
1872,179957.5534020122
1873,234729.63995477374
1874,148819.27263568438
1875,192267.82627467395
1876,198136.40637393063
1877,207818.50641978276
1878,212428.1838380062
1879,123818.93346197593
1880,131632.71879694058
1881,248243.89157808374
1882,243163.64615788645
1883,185231.44242244173
1884,198129.76623056224
1885,224554.39959159005
1886,269755.80717609526
1887,218781.61627123997
1888,274351.7400402268
1889,172417.6550125992
1890,119122.49452856946
1891,132046.72324748622
1892,97444.72995804287
1893,125859.69388648076
1894,123328.72530565277
1895,127600.30319184043
1896,124778.16911277962
1897,116740.59331271028
1898,115994.41327899718
1899,159998.29403270886
1900,151695.06270467755
1901,157990.62212656255
1902,134299.33750222434
1903,220078.27025974757
1904,130861.67755841951
1905,187793.2954595953
1906,150288.7168818759
1907,187590.62552182598
1908,117748.62169462998
1909,145802.61408938808
1910,129933.42030432385
1911,200593.62146720427
1912,308154.83728552226
1913,147223.146956377
1914,78289.77596633462
1915,263061.63379119564
1916,64173.60174367877
1917,242035.41372598844
1918,140282.90107130597
1919,183160.6120100643
1920,151856.83818248074
1921,344239.4315618913
1922,294963.9619044429
1923,230457.6363856535
1924,238323.98534127974
1925,202169.14664320374
1926,342337.98199614533
1927,129321.15895091246
1928,158861.28712746382
1929,123254.16869207764
1930,130721.85433262188
1931,141617.75066937832
1932,133597.5457595786
1933,187364.48998415715
1934,179045.40134845217
1935,171524.0071071974
1936,186407.79586434993
1937,180291.1909372116
1938,169702.24044522626
1939,228623.96896969338
1940,187085.8070156985
1941,170930.32432590856
1942,178246.91027832148
1943,209099.7024509334
1944,342217.8578177451
1945,344078.7694744585
1946,134501.36178062338
1947,265712.6701818537
1948,169521.56728544025
1949,240576.3134968388
1950,194992.75191996965
1951,249141.7572374647
1952,208935.18897507444
1953,176210.05131175634
1954,183472.71912137588
1955,131593.3855663618
1956,350751.87376148114
1957,145729.23254133353
1958,307974.0936996923
1959,146527.36190805875
1960,109432.14520084618
1961,127228.09919058162
1962,102735.15226293018
1963,111966.73648632207
1964,108759.20210779675
1965,154362.85142959649
1966,140940.29996903086
1967,279814.8208438607
1968,399607.889636877
1969,340042.3549058589
1970,385353.8826878323
1971,461439.1571466691
1972,353670.72836597206
1973,279418.25937563897
1974,322137.84366695915
1975,461535.90406213515
1976,274194.6020572399
1977,341299.9587187465
1978,331357.1539518105
1979,307276.4781860788
1980,193093.81303804927
1981,313872.07359920035
1982,220372.19063728908
1983,208814.98211349084
1984,172728.5917223917
1985,233516.4426892787
1986,214515.65261543778
1987,188319.36714870037
1988,181490.2105645142
1989,197037.34835091187
1990,214618.79452459537
1991,224835.73501040015
1992,220294.2188377913
1993,177812.94424835517
1994,227114.96436265568
1995,184654.13105231203
1996,244818.56239127743
1997,302766.0925996477
1998,284495.63348345336
1999,285778.9886048099
2000,314996.7834692447
2001,282676.59480988403
2002,237070.86142961844
2003,256709.93549626248
2004,290104.75168322225
2005,222038.46656965598
2006,216127.48338489645
2007,246182.82157197862
2008,203107.15340010935
2009,202047.8018871034
2010,198270.64876766742
2011,140777.25338042426
2012,178683.90237613767
2013,178330.4606567577
2014,186723.32895966643
2015,204394.61851093068
2016,194258.96375820244
2017,194583.852222124
